,t_stat,p_value_tstat,F_stat,p_value_fstat,mean_FG_sc,mean_RSF_sc,max_FG_sc,max_RSF_sc,SD_FG_Sc,SD_RSF_Sc,samples,seed
2625,3.032415615,0.029001166,3.194503481,0.105914431,0.246294375,0.227634003,0.262853537,0.231758878,0.009272143,0.004646603,400,46208
2626,-0.256331143,0.807907655,1.615301805,0.311048902,0.218726186,0.20897221,0.233291858,0.229744007,0.00990325,0.007829843,400,46208
2627,2.19863664,0.079229822,1.835357824,0.260769234,0.238845006,0.221575247,0.263093433,0.24065213,0.01769839,0.012258549,400,46208
2628,5.9886496,0.001861846,6.234305852,0.028386305,0.23634941,0.22013047,0.258373927,0.225841525,0.013620206,0.003876386,400,46208
2629,3.500824514,0.017269195,5.476955223,0.037194682,0.237142497,0.220829737,0.261095661,0.248431357,0.013329331,0.011596504,400,46208
2630,1.217357286,0.277783326,2.65080633,0.146746233,0.240266123,0.223105146,0.261272716,0.245215508,0.013464809,0.009054356,400,46208
2631,0.191819439,0.85543043,0.531501034,0.815257788,0.213912073,0.209027233,0.238703916,0.219984135,0.012276269,0.005007606,400,46208
2632,4.045224085,0.009871733,5.11297126,0.042821384,0.236247102,0.218767411,0.252186289,0.225539655,0.012778754,0.007045169,400,46208
2633,6.421823935,0.00135931,8.397985047,0.014920542,0.238996507,0.220963918,0.260065224,0.231302544,0.012005629,0.006377657,400,46208
2634,2.807159023,0.037674175,1.588882716,0.31791178,0.233157366,0.215130598,0.259404946,0.230541395,0.018612563,0.01147537,400,46208
2635,1.524244033,0.187956204,4.252705916,0.061838244,0.234018996,0.216665184,0.259624358,0.235403973,0.015613331,0.011855564,400,46208
2636,1.598571301,0.170809314,3.802172244,0.076722081,0.233110711,0.217834213,0.243003128,0.226703715,0.006728739,0.004789013,400,46208
2637,1.820782988,0.12827987,2.54955757,0.156652045,0.236860902,0.226634631,0.257095269,0.23373364,0.00881154,0.003756762,400,46208
2638,3.40365743,0.019174785,2.133306606,0.208508858,0.226275628,0.211347257,0.239397016,0.223323091,0.008791181,0.00852947,400,46208
2639,1.941248111,0.109895014,2.585086882,0.153074827,0.230481939,0.212863043,0.246525303,0.226110031,0.012271558,0.00721182,400,46208
2640,3.46460918,0.017953083,7.587707341,0.01863148,0.214776057,0.198789031,0.236841954,0.210879558,0.011093188,0.007022962,400,46208
2641,1.551035374,0.181589947,7.256912291,0.020521469,0.240393557,0.223749248,0.25371857,0.236391387,0.009309786,0.0056083,400,46208
2642,2.741844829,0.040702693,2.107169639,0.212498764,0.223466708,0.210848917,0.23620684,0.223992941,0.010248183,0.009765157,400,46208
