,t_stat,p_value_tstat,F_stat,p_value_fstat,mean_FG_sc,mean_RSF_sc,max_FG_sc,max_RSF_sc,SD_FG_Sc,SD_RSF_Sc,samples,seed
2994,-2.781108452,0.03885111,6.215046028,0.028572212,0.160175442,0.195908676,0.171733631,0.202079843,0.008916298,0.002938881,3000,46208
2995,-2.292923426,0.070391787,5.822029096,0.03276791,0.167152062,0.197402762,0.177674836,0.203166095,0.007999789,0.004457356,3000,46208
2996,-3.674977325,0.014368603,7.549147577,0.018838951,0.153452176,0.192174469,0.169372243,0.20128168,0.008668407,0.00677022,3000,46208
2997,-6.26421052,0.001521058,18.13800591,0.002560056,0.162580405,0.194065241,0.167950017,0.201996996,0.003609652,0.004124195,3000,46208
2998,-6.587119164,0.001211019,18.5953883,0.002413989,0.153615697,0.191642983,0.166280682,0.201556429,0.008851336,0.005195307,3000,46208
2999,-11.80175168,7.69E-05,55.14561666,0.000174992,0.157894705,0.191171387,0.167971332,0.197236999,0.004724835,0.003406462,3000,46208
3000,-3.875489545,0.011695124,13.76134813,0.004880504,0.157970285,0.1940563,0.171058712,0.204579375,0.008306095,0.0053581,3000,46208
3001,-0.987204311,0.368875395,0.70789682,0.700397365,0.187890156,0.217917417,0.225356833,0.227027607,0.026606142,0.008025779,200,47128
3002,0.396408325,0.708156154,0.28900549,0.955117089,0.201832692,0.211165525,0.290232936,0.220294015,0.039624939,0.004447276,200,47128
3003,-1.435318233,0.210672176,0.766175438,0.664241386,0.163152431,0.208778425,0.238394637,0.237577874,0.034143617,0.016278132,200,47128
3004,-3.249972139,0.022696587,14.89180877,0.00406344,0.160486162,0.211139852,0.204002581,0.235512351,0.026103722,0.016627163,200,47128
3005,-1.679630691,0.153864681,3.305189896,0.099571056,0.183525444,0.213560769,0.225931547,0.223389288,0.026915845,0.006161251,200,47128
3006,-2.552370151,0.051118487,0.922412563,0.574823991,0.163463099,0.214503827,0.214593759,0.225131988,0.033873966,0.007766568,200,47128
3007,-0.92595019,0.396965442,0.802386622,0.64249155,0.196828476,0.223892654,0.25785664,0.275442249,0.028402623,0.0225535,200,47128
3008,-1.195680827,0.285429442,1.164909503,0.459729193,0.166931885,0.203557814,0.216837652,0.228452677,0.033505841,0.014138935,200,47128
3009,-0.931946034,0.394142012,2.421624541,0.170519067,0.150065517,0.208347798,0.199846107,0.230032688,0.028325393,0.016151092,200,47128
3010,-0.550438946,0.605705391,0.8516526,0.613869551,0.18590593,0.220815002,0.247554134,0.258008064,0.038160374,0.01724169,200,47128
3011,-1.052449819,0.340773711,0.839641991,0.620740966,0.1784633,0.219936581,0.22675399,0.252720991,0.030180493,0.01426781,200,47128
3012,0.041209318,0.968723957,0.314394385,0.94367863,0.195187208,0.206442322,0.259758363,0.228763862,0.03811111,0.012093175,200,47128
3013,-0.599204558,0.575150635,1.24880096,0.426255775,0.173039545,0.223251744,0.253191891,0.24663282,0.032103359,0.011984863,200,47128
3014,-2.936482041,0.03238841,1.337969487,0.39386333,0.214821729,0.230339996,0.298140058,0.255600574,0.047217804,0.017157716,200,47128
3015,-0.955045584,0.383414654,2.274715384,0.188584506,0.184395578,0.22354662,0.209966795,0.23836112,0.017381536,0.008000386,200,47128
3016,-0.688595548,0.521718242,1.555395232,0.326895187,0.168507231,0.211595844,0.196376638,0.261315174,0.031042868,0.018823143,200,47128
3017,-0.911602372,0.403787199,1.00818165,0.5308433,0.159779135,0.214355865,0.220733162,0.244718864,0.039003362,0.016733503,200,47128
3018,-3.318062205,0.021053028,1.675020233,0.29623102,0.207684061,0.227042023,0.250860448,0.258415932,0.023323077,0.014790267,200,47128
3019,-0.825851372,0.446489851,1.053087906,0.509269987,0.209527092,0.232399949,0.251599283,0.293832126,0.028336045,0.028844363,200,47128
3020,-0.347161316,0.742604979,0.653922271,0.734949336,0.190245797,0.216942916,0.235523864,0.230366382,0.025002937,0.007086394,200,47128
3021,-2.144750698,0.084806125,4.813261375,0.048384178,0.196301789,0.221249744,0.240163496,0.235111292,0.024258348,0.01222963,200,47128
3022,-4.009969226,0.010221836,6.009566271,0.030665735,0.146203549,0.185757196,0.210077329,0.245766336,0.034838548,0.031515067,200,47128
3023,-2.502925167,0.054295509,1.931476301,0.242169357,0.155966597,0.225287013,0.202501553,0.248714543,0.028196356,0.014170625,200,47128
3024,-2.948366981,0.031945692,2.648459214,0.146966038,0.176279852,0.218631605,0.213226548,0.24312552,0.019293003,0.011716425,200,47128
3025,-0.264502344,0.801949721,0.944207318,0.563299687,0.183382311,0.233428141,0.246710373,0.250567551,0.035726809,0.010693578,200,47128
3026,-2.218123384,0.077310455,3.413859499,0.093842054,0.173686748,0.226524109,0.215227439,0.263895327,0.019346077,0.01835396,200,47128
