,t_stat,p_value_tstat,F_stat,p_value_fstat,mean_FG_sc,mean_RSF_sc,max_FG_sc,max_RSF_sc,SD_FG_Sc,SD_RSF_Sc,samples,seed
4495,0.9420881,0.389402739,3.289618076,0.100431239,0.24725549,0.221956535,0.265573453,0.245472461,0.0120509,0.00999997,400,61605
4496,1.907582878,0.114741493,2.50375413,0.161434025,0.260811942,0.227162461,0.317937547,0.237725917,0.027228782,0.00585613,400,61605
4497,1.886029282,0.11795985,2.12367259,0.209967702,0.259373945,0.221147958,0.289029393,0.228209585,0.015539723,0.004419466,400,61605
4498,1.682454898,0.153305481,2.115612925,0.211198719,0.238948949,0.217315776,0.273186089,0.228490163,0.016000559,0.006650519,400,61605
4499,3.706641675,0.013903243,3.482629238,0.090449483,0.243607339,0.211556212,0.255946002,0.230627214,0.009507558,0.010322985,400,61605
4500,2.921397907,0.032960189,8.546139548,0.014355921,0.247961295,0.218112925,0.266159298,0.230959547,0.011328098,0.010177627,400,61605
4501,4.62898245,0.005689008,3.826275497,0.075806605,0.252258421,0.22721373,0.271394262,0.242038424,0.01244033,0.006518686,500,61605
4502,3.809989496,0.012500194,6.034957557,0.030395682,0.251003979,0.226746877,0.270466059,0.233610229,0.012008111,0.004284797,500,61605
4503,3.412689356,0.018987929,3.905689673,0.072895213,0.239358292,0.216344184,0.250283494,0.229407686,0.006493885,0.008578352,500,61605
4504,4.455188984,0.006670145,9.829519326,0.010513392,0.241968787,0.211445985,0.251089242,0.218868259,0.006997813,0.005467116,500,61605
4505,8.834083485,0.000308778,41.81901057,0.000344132,0.248579477,0.229105051,0.263146948,0.234702816,0.007923925,0.004237771,500,61605
4506,3.017282702,0.029508111,5.577940204,0.035817064,0.246669708,0.214837698,0.269740632,0.222429397,0.013602532,0.004700317,500,61605
4507,0.614437144,0.565806229,1.696287667,0.291176858,0.257756853,0.223773395,0.276978299,0.234796037,0.016560357,0.005604407,500,61605
4508,2.211967204,0.077911401,5.076660073,0.043446385,0.246871759,0.2145679,0.269211665,0.220576186,0.012746699,0.003851368,500,61605
4509,8.51812483,0.000366861,26.09473795,0.001077302,0.242940995,0.219584065,0.254850724,0.228891921,0.00788983,0.006808728,500,61605
4510,3.241156025,0.022919806,6.405359182,0.026806843,0.262446239,0.226994767,0.297628785,0.238333908,0.016705685,0.007061558,500,61605
4511,7.188677833,0.00081093,7.085815367,0.021605234,0.254672022,0.22941455,0.295037117,0.242150638,0.017375316,0.007205385,500,61605
4512,6.454978255,0.00132792,19.81625206,0.00207695,0.247151256,0.222230519,0.264015736,0.231270147,0.007395793,0.005053886,500,61605
4513,4.102802298,0.00932923,11.8989377,0.006819315,0.239511524,0.221438119,0.254405497,0.2303185,0.010178423,0.004852892,500,61605
4514,1.520085366,0.188963673,2.224883203,0.195300147,0.259982299,0.228287407,0.285566866,0.236119152,0.017967113,0.006552467,500,61605
